source_file,source_question_id,exam,subject,topic,subtopic,difficulty,language,question,question_hi,english_question,option_a,option_b,option_c,option_d,correct_answer,explanation,status,tags,import_key
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2172,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 74+11×14,सरलीकरण करें: 74+11×14,,228,231,225,234,A,पहले गुणा: 11×14=154; फिर जोड़कर 228।,pending_review,,b906fb9bb403e32a
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2173,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (165+11)×2,सरलीकरण करें: (165+11)×2,,352,355,349,358,A,पहले कोष्ठक: 176; फिर ×2 = 352।,pending_review,,1929cc40bacbad74
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2174,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 225÷9−9,सरलीकरण करें: 225÷9−9,,16,19,13,22,A,225÷9=25; फिर −9=16।,pending_review,,18ba8c98fd2ffba1
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2175,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 65+15×7,सरलीकरण करें: 65+15×7,,170,173,167,176,A,पहले गुणा: 15×7=105; फिर जोड़कर 170।,pending_review,,78aba801667069aa
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2176,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (88+5)×15,सरलीकरण करें: (88+5)×15,,1395,1398,1392,1401,A,पहले कोष्ठक: 93; फिर ×15 = 1395।,pending_review,,77500baeb10468c5
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2177,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (96+8)×9,सरलीकरण करें: (96+8)×9,,936,939,933,942,A,पहले कोष्ठक: 104; फिर ×9 = 936।,pending_review,,36a701f18416a7b8
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2178,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 265÷5−6,सरलीकरण करें: 265÷5−6,,47,50,44,53,A,265÷5=53; फिर −6=47।,pending_review,,5f2b85cb6335bcc9
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2179,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 2800÷20+13,सरलीकरण करें: 2800÷20+13,,153,156,150,159,A,2800÷20=140; फिर +13=153।,pending_review,,d3b05b519a3524e3
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2180,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 3629÷19+20,सरलीकरण करें: 3629÷19+20,,211,214,208,217,A,3629÷19=191; फिर +20=211।,pending_review,,84131335014b7f6f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2181,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 107+15×10,सरलीकरण करें: 107+15×10,,257,260,254,263,A,पहले गुणा: 15×10=150; फिर जोड़कर 257।,pending_review,,db3e840697b72793
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2182,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 969÷19−11,सरलीकरण करें: 969÷19−11,,40,43,37,46,A,969÷19=51; फिर −11=40।,pending_review,,86a9e6cd7be812f3
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2183,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 195+12×13,सरलीकरण करें: 195+12×13,,351,354,348,357,A,पहले गुणा: 12×13=156; फिर जोड़कर 351।,pending_review,,b6915ddcdb23fb74
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2184,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 760÷4+11,सरलीकरण करें: 760÷4+11,,201,204,198,207,A,760÷4=190; फिर +11=201।,pending_review,,50e8e1d00eb1aafe
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2185,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 357÷7+11,सरलीकरण करें: 357÷7+11,,62,65,59,68,A,357÷7=51; फिर +11=62।,pending_review,,bc3b105b842f21e8
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2186,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 125+14×5,सरलीकरण करें: 125+14×5,,195,198,192,201,A,पहले गुणा: 14×5=70; फिर जोड़कर 195।,pending_review,,ca9188e344230b22
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2187,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 190+20×4,सरलीकरण करें: 190+20×4,,270,273,267,276,A,पहले गुणा: 20×4=80; फिर जोड़कर 270।,pending_review,,8b9076db0efffc55
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2188,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1674÷18−11,सरलीकरण करें: 1674÷18−11,,82,85,79,88,A,1674÷18=93; फिर −11=82।,pending_review,,e73a0b6e9e72ee7f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2189,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 3204÷18−15,सरलीकरण करें: 3204÷18−15,,163,166,160,169,A,3204÷18=178; फिर −15=163।,pending_review,,acefe4b7c78b0af7
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2190,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 240÷6+7,सरलीकरण करें: 240÷6+7,,47,50,44,53,A,240÷6=40; फिर +7=47।,pending_review,,5245ad0bc226b78e
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2191,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 2272÷16−19,सरलीकरण करें: 2272÷16−19,,123,126,120,129,A,2272÷16=142; फिर −19=123।,pending_review,,2a2574bba61a9d21
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2192,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 72+19×8,सरलीकरण करें: 72+19×8,,224,227,221,230,A,पहले गुणा: 19×8=152; फिर जोड़कर 224।,pending_review,,bc8df47db332c970
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2193,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 76+3×7,सरलीकरण करें: 76+3×7,,97,100,94,103,A,पहले गुणा: 3×7=21; फिर जोड़कर 97।,pending_review,,8e4e3378123a65be
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2194,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 140÷7+18,सरलीकरण करें: 140÷7+18,,38,41,35,44,A,140÷7=20; फिर +18=38।,pending_review,,9a6ff59871677e5f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2195,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 268÷2+5,सरलीकरण करें: 268÷2+5,,139,142,136,145,A,268÷2=134; फिर +5=139।,pending_review,,dce2016e0617ac31
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2196,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 796÷4+3,सरलीकरण करें: 796÷4+3,,202,205,199,208,A,796÷4=199; फिर +3=202।,pending_review,,84e600f760919f0c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2197,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1696÷16+16,सरलीकरण करें: 1696÷16+16,,122,125,119,128,A,1696÷16=106; फिर +16=122।,pending_review,,b2b14b4bb26fa52c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2198,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 124+18×3,सरलीकरण करें: 124+18×3,,178,181,175,184,A,पहले गुणा: 18×3=54; फिर जोड़कर 178।,pending_review,,ac75b0aa6c93ed69
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2199,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 51+20×20,सरलीकरण करें: 51+20×20,,451,454,448,457,A,पहले गुणा: 20×20=400; फिर जोड़कर 451।,pending_review,,74a83f808e16302b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2200,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 695÷5+15,सरलीकरण करें: 695÷5+15,,154,157,151,160,A,695÷5=139; फिर +15=154।,pending_review,,bd83a0c6d7039845
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2201,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 82+17×14,सरलीकरण करें: 82+17×14,,320,323,317,326,A,पहले गुणा: 17×14=238; फिर जोड़कर 320।,pending_review,,cd9b725ce4d9fde2
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2202,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 2240÷14−15,सरलीकरण करें: 2240÷14−15,,145,148,142,151,A,2240÷14=160; फिर −15=145।,pending_review,,a47d546402e9bf82
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2203,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1818÷18−16,सरलीकरण करें: 1818÷18−16,,85,88,82,91,A,1818÷18=101; फिर −16=85।,pending_review,,50abbf53baa9d7fa
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2204,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 336÷16+12,सरलीकरण करें: 336÷16+12,,33,36,30,39,A,336÷16=21; फिर +12=33।,pending_review,,1bec162a18672559
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2205,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (111+14)×12,सरलीकरण करें: (111+14)×12,,1500,1503,1497,1506,A,पहले कोष्ठक: 125; फिर ×12 = 1500।,pending_review,,81841497ce971ec8
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2206,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (58+5)×8,सरलीकरण करें: (58+5)×8,,504,507,501,510,A,पहले कोष्ठक: 63; फिर ×8 = 504।,pending_review,,12aca3839a1a034d
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2207,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (104+4)×15,सरलीकरण करें: (104+4)×15,,1620,1623,1617,1626,A,पहले कोष्ठक: 108; फिर ×15 = 1620।,pending_review,,d96d6b01330697ea
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2208,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 2622÷19−20,सरलीकरण करें: 2622÷19−20,,118,121,115,124,A,2622÷19=138; फिर −20=118।,pending_review,,bb5bfdf14752b785
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2209,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 147+3×17,सरलीकरण करें: 147+3×17,,198,201,195,204,A,पहले गुणा: 3×17=51; फिर जोड़कर 198।,pending_review,,4338ab88f9917b29
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2210,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (76+16)×16,सरलीकरण करें: (76+16)×16,,1472,1475,1469,1478,A,पहले कोष्ठक: 92; फिर ×16 = 1472।,pending_review,,a89e89f529c0cbbc
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2211,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 53+6×18,सरलीकरण करें: 53+6×18,,161,164,158,167,A,पहले गुणा: 6×18=108; फिर जोड़कर 161।,pending_review,,bbdea97b67e4ef03
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2212,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 93÷3−19,सरलीकरण करें: 93÷3−19,,12,15,9,18,A,93÷3=31; फिर −19=12।,pending_review,,346d341c7051ce6f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2213,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (181+8)×3,सरलीकरण करें: (181+8)×3,,567,570,564,573,A,पहले कोष्ठक: 189; फिर ×3 = 567।,pending_review,,d25266cb763a0246
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2214,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 736÷4+4,सरलीकरण करें: 736÷4+4,,188,191,185,194,A,736÷4=184; फिर +4=188।,pending_review,,696389c1f81382a0
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2215,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1581÷17+19,सरलीकरण करें: 1581÷17+19,,112,115,109,118,A,1581÷17=93; फिर +19=112।,pending_review,,1541e1cac8f404cb
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2216,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 71+9×17,सरलीकरण करें: 71+9×17,,224,227,221,230,A,पहले गुणा: 9×17=153; फिर जोड़कर 224।,pending_review,,b3f44ca1b1a78ec4
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2217,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 147+15×11,सरलीकरण करें: 147+15×11,,312,315,309,318,A,पहले गुणा: 15×11=165; फिर जोड़कर 312।,pending_review,,40c92531c581e271
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2218,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1275÷15+7,सरलीकरण करें: 1275÷15+7,,92,95,89,98,A,1275÷15=85; फिर +7=92।,pending_review,,ba7d2c45bd17e22c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2219,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1080÷9+8,सरलीकरण करें: 1080÷9+8,,128,131,125,134,A,1080÷9=120; फिर +8=128।,pending_review,,23a6651bb27cd088
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2220,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 2717÷19+13,सरलीकरण करें: 2717÷19+13,,156,159,153,162,A,2717÷19=143; फिर +13=156।,pending_review,,7dc36a116d58d5ad
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2221,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1104÷8−10,सरलीकरण करें: 1104÷8−10,,128,131,125,134,A,1104÷8=138; फिर −10=128।,pending_review,,aa55b22853316164
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2222,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 59+16×6,सरलीकरण करें: 59+16×6,,155,158,152,161,A,पहले गुणा: 16×6=96; फिर जोड़कर 155।,pending_review,,23495d3ca0093486
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2223,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 20+6×10,सरलीकरण करें: 20+6×10,,80,83,77,86,A,पहले गुणा: 6×10=60; फिर जोड़कर 80।,pending_review,,b212803294550992
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2224,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 117+9×18,सरलीकरण करें: 117+9×18,,279,282,276,285,A,पहले गुणा: 9×18=162; फिर जोड़कर 279।,pending_review,,49d3bf8cd709cc71
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2225,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (140+17)×5,सरलीकरण करें: (140+17)×5,,785,788,782,791,A,पहले कोष्ठक: 157; फिर ×5 = 785।,pending_review,,e8a435bb591daf53
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2226,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (113+12)×14,सरलीकरण करें: (113+12)×14,,1750,1753,1747,1756,A,पहले कोष्ठक: 125; फिर ×14 = 1750।,pending_review,,7f138a7cc0b0dc02
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2227,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 295÷5+7,सरलीकरण करें: 295÷5+7,,66,69,63,72,A,295÷5=59; फिर +7=66।,pending_review,,a21dba1acc08a5ce
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2228,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 584÷4−20,सरलीकरण करें: 584÷4−20,,126,129,123,132,A,584÷4=146; फिर −20=126।,pending_review,,119d20fd7479e50f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2229,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 156÷3+8,सरलीकरण करें: 156÷3+8,,60,63,57,66,A,156÷3=52; फिर +8=60।,pending_review,,96a73ccf7171767f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2230,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 2862÷18+13,सरलीकरण करें: 2862÷18+13,,172,175,169,178,A,2862÷18=159; फिर +13=172।,pending_review,,3a8a677ae9835e6c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2231,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 516÷12+9,सरलीकरण करें: 516÷12+9,,52,55,49,58,A,516÷12=43; फिर +9=52।,pending_review,,f3e909b869961667
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2232,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 25+8×14,सरलीकरण करें: 25+8×14,,137,140,134,143,A,पहले गुणा: 8×14=112; फिर जोड़कर 137।,pending_review,,f4d0cc663501f34e
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2233,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (36+2)×8,सरलीकरण करें: (36+2)×8,,304,307,301,310,A,पहले कोष्ठक: 38; फिर ×8 = 304।,pending_review,,2059a712cb17dbbc
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2234,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 525÷7−10,सरलीकरण करें: 525÷7−10,,65,68,62,71,A,525÷7=75; फिर −10=65।,pending_review,,3fb89d1efc3f02b3
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2235,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (185+20)×5,सरलीकरण करें: (185+20)×5,,1025,1028,1022,1031,A,पहले कोष्ठक: 205; फिर ×5 = 1025।,pending_review,,230d4d09f88aaf5f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2236,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (101+13)×7,सरलीकरण करें: (101+13)×7,,798,801,795,804,A,पहले कोष्ठक: 114; फिर ×7 = 798।,pending_review,,6603ce77ab0d0784
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2237,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (150+19)×12,सरलीकरण करें: (150+19)×12,,2028,2031,2025,2034,A,पहले कोष्ठक: 169; फिर ×12 = 2028।,pending_review,,56c394b03f98eb15
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2238,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 573÷3−19,सरलीकरण करें: 573÷3−19,,172,175,169,178,A,573÷3=191; फिर −19=172।,pending_review,,70aa80a835b3faf5
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2239,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 36+12×9,सरलीकरण करें: 36+12×9,,144,147,141,150,A,पहले गुणा: 12×9=108; फिर जोड़कर 144।,pending_review,,104770ff53dc5e5f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2240,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 66÷3−11,सरलीकरण करें: 66÷3−11,,11,14,8,17,A,66÷3=22; फिर −11=11।,pending_review,,7ba9e2943f5a2219
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2241,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (126+6)×16,सरलीकरण करें: (126+6)×16,,2112,2115,2109,2118,A,पहले कोष्ठक: 132; फिर ×16 = 2112।,pending_review,,1fe5411b927781fa
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2242,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (68+2)×6,सरलीकरण करें: (68+2)×6,,420,423,417,426,A,पहले कोष्ठक: 70; फिर ×6 = 420।,pending_review,,84f53136ad8ba672
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2243,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 903÷7−16,सरलीकरण करें: 903÷7−16,,113,116,110,119,A,903÷7=129; फिर −16=113।,pending_review,,b1ed16c09626d243
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2244,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (22+13)×16,सरलीकरण करें: (22+13)×16,,560,563,557,566,A,पहले कोष्ठक: 35; फिर ×16 = 560।,pending_review,,41bed38bbe484ae4
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2245,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 936÷6+10,सरलीकरण करें: 936÷6+10,,166,169,163,172,A,936÷6=156; फिर +10=166।,pending_review,,8eb355694d73e257
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2246,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 891÷11+7,सरलीकरण करें: 891÷11+7,,88,91,85,94,A,891÷11=81; फिर +7=88।,pending_review,,98f0d5c45b4d8135
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2247,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (86+8)×20,सरलीकरण करें: (86+8)×20,,1880,1883,1877,1886,A,पहले कोष्ठक: 94; फिर ×20 = 1880।,pending_review,,6565a8a5f6ff9c00
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2248,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1026÷9−12,सरलीकरण करें: 1026÷9−12,,102,105,99,108,A,1026÷9=114; फिर −12=102।,pending_review,,434238f8ca55c5a8
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2249,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1155÷15−11,सरलीकरण करें: 1155÷15−11,,66,69,63,72,A,1155÷15=77; फिर −11=66।,pending_review,,64ac372d6f442f69
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2250,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 924÷11−14,सरलीकरण करें: 924÷11−14,,70,73,67,76,A,924÷11=84; फिर −14=70।,pending_review,,04d3bae0fa1eb69f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2251,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 93+3×14,सरलीकरण करें: 93+3×14,,135,138,132,141,A,पहले गुणा: 3×14=42; फिर जोड़कर 135।,pending_review,,543e147cd10dc66f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2252,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 23+2×10,सरलीकरण करें: 23+2×10,,43,46,40,49,A,पहले गुणा: 2×10=20; फिर जोड़कर 43।,pending_review,,b46b6bc188674da0
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2253,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1197÷9+13,सरलीकरण करें: 1197÷9+13,,146,149,143,152,A,1197÷9=133; फिर +13=146।,pending_review,,380ccd687e9a0bee
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2254,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1460÷20−17,सरलीकरण करें: 1460÷20−17,,56,59,53,62,A,1460÷20=73; फिर −17=56।,pending_review,,ced3b8fae850c87f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2255,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 44+10×3,सरलीकरण करें: 44+10×3,,74,77,71,80,A,पहले गुणा: 10×3=30; फिर जोड़कर 74।,pending_review,,69c4b3f1566d3466
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2256,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1824÷19−7,सरलीकरण करें: 1824÷19−7,,89,92,86,95,A,1824÷19=96; फिर −7=89।,pending_review,,87855839319dc353
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2257,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1848÷11−3,सरलीकरण करें: 1848÷11−3,,165,168,162,171,A,1848÷11=168; फिर −3=165।,pending_review,,fb1c0e27648048fd
