source_file,source_question_id,exam,subject,topic,subtopic,difficulty,language,question,question_hi,english_question,option_a,option_b,option_c,option_d,correct_answer,explanation,status,tags,import_key
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3401,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:6 और A+B=72 है। A का मान क्या है?,A:B=2:6 और A+B=72 है। A का मान क्या है?,,18,54,27,54,A,कुल भाग 8; एक भाग 9; A=2×9=18।,pending_review,,8b67d9f627642d46
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3558,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:4 और A+B=102 है। A का मान क्या है?,A:B=2:4 और A+B=102 है। A का मान क्या है?,,34,68,51,68,A,कुल भाग 6; एक भाग 17; A=2×17=34।,pending_review,,a1403f00ef69d458
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3559,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:7 और A+B=126 है। A का मान क्या है?,A:B=2:7 और A+B=126 है। A का मान क्या है?,,28,98,42,98,A,कुल भाग 9; एक भाग 14; A=2×14=28।,pending_review,,b698b59fe38e318f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3560,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=6:7 और A+B=130 है। A का मान क्या है?,A:B=6:7 और A+B=130 है। A का मान क्या है?,,60,70,70,70,A,कुल भाग 13; एक भाग 10; A=6×10=60।,pending_review,,aa82deafe612bec4
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3561,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=3:2 और A+B=65 है। A का मान क्या है?,A:B=3:2 और A+B=65 है। A का मान क्या है?,,39,26,52,26,A,कुल भाग 5; एक भाग 13; A=3×13=39।,pending_review,,88cf69d43e16a1f4
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3563,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:7 और A+B=135 है। A का मान क्या है?,A:B=2:7 और A+B=135 है। A का मान क्या है?,,30,105,45,105,A,कुल भाग 9; एक भाग 15; A=2×15=30।,pending_review,,da6bd126d9763e56
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3564,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=4:7 और A+B=187 है। A का मान क्या है?,A:B=4:7 और A+B=187 है। A का मान क्या है?,,68,119,85,119,A,कुल भाग 11; एक भाग 17; A=4×17=68।,pending_review,,ad0e11e6a439cb0e
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3565,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:2 और A+B=24 है। A का मान क्या है?,A:B=2:2 और A+B=24 है। A का मान क्या है?,,12,12,18,12,A,कुल भाग 4; एक भाग 6; A=2×6=12।,pending_review,,c974c22b03ebe030
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3566,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=3:6 और A+B=72 है। A का मान क्या है?,A:B=3:6 और A+B=72 है। A का मान क्या है?,,24,48,32,48,A,कुल भाग 9; एक भाग 8; A=3×8=24।,pending_review,,bfe00a252b38f172
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3567,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=9:2 और A+B=176 है। A का मान क्या है?,A:B=9:2 और A+B=176 है। A का मान क्या है?,,144,32,160,32,A,कुल भाग 11; एक भाग 16; A=9×16=144।,pending_review,,a09021f97bd0d6cc
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3568,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=7:2 और A+B=180 है। A का मान क्या है?,A:B=7:2 और A+B=180 है। A का मान क्या है?,,140,40,160,40,A,कुल भाग 9; एक भाग 20; A=7×20=140।,pending_review,,aaf4fe028902b529
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3569,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=8:4 और A+B=204 है। A का मान क्या है?,A:B=8:4 और A+B=204 है। A का मान क्या है?,,136,68,153,68,A,कुल भाग 12; एक भाग 17; A=8×17=136।,pending_review,,39cb2c5cac7a6ec8
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3570,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:5 और A+B=49 है। A का मान क्या है?,A:B=2:5 और A+B=49 है। A का मान क्या है?,,14,35,21,35,A,कुल भाग 7; एक भाग 7; A=2×7=14।,pending_review,,16b25d1c2e5d2826
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3571,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=5:9 और A+B=224 है। A का मान क्या है?,A:B=5:9 और A+B=224 है। A का मान क्या है?,,80,144,96,144,A,कुल भाग 14; एक भाग 16; A=5×16=80।,pending_review,,743715b48ae2fa3a
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3572,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:4 और A+B=96 है। A का मान क्या है?,A:B=2:4 और A+B=96 है। A का मान क्या है?,,32,64,48,64,A,कुल भाग 6; एक भाग 16; A=2×16=32।,pending_review,,70ca1fc3f5b47d78
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3573,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=4:2 और A+B=42 है। A का मान क्या है?,A:B=4:2 और A+B=42 है। A का मान क्या है?,,28,14,35,14,A,कुल भाग 6; एक भाग 7; A=4×7=28।,pending_review,,fe9292dfc4c45d99
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3577,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=7:6 और A+B=91 है। A का मान क्या है?,A:B=7:6 और A+B=91 है। A का मान क्या है?,,49,42,56,42,A,कुल भाग 13; एक भाग 7; A=7×7=49।,pending_review,,2b15c87cd34e6275
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3579,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=3:3 और A+B=108 है। A का मान क्या है?,A:B=3:3 और A+B=108 है। A का मान क्या है?,,54,54,72,54,A,कुल भाग 6; एक भाग 18; A=3×18=54।,pending_review,,70283703f6b7d0e1
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3580,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=5:9 और A+B=182 है। A का मान क्या है?,A:B=5:9 और A+B=182 है। A का मान क्या है?,,65,117,78,117,A,कुल भाग 14; एक भाग 13; A=5×13=65।,pending_review,,a84cdfd08babf5eb
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3581,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=5:7 और A+B=72 है। A का मान क्या है?,A:B=5:7 और A+B=72 है। A का मान क्या है?,,30,42,36,42,A,कुल भाग 12; एक भाग 6; A=5×6=30।,pending_review,,2c8aa0db4878a4dc
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3582,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=6:6 और A+B=192 है। A का मान क्या है?,A:B=6:6 और A+B=192 है। A का मान क्या है?,,96,96,112,96,A,कुल भाग 12; एक भाग 16; A=6×16=96।,pending_review,,b5340f48ff93df2f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3583,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=5:2 और A+B=105 है। A का मान क्या है?,A:B=5:2 और A+B=105 है। A का मान क्या है?,,75,30,90,30,A,कुल भाग 7; एक भाग 15; A=5×15=75।,pending_review,,4bc75bcaf3272241
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3585,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:6 और A+B=104 है। A का मान क्या है?,A:B=2:6 और A+B=104 है। A का मान क्या है?,,26,78,39,78,A,कुल भाग 8; एक भाग 13; A=2×13=26।,pending_review,,0d0d0eb23bb0eb53
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3587,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=8:8 और A+B=96 है। A का मान क्या है?,A:B=8:8 और A+B=96 है। A का मान क्या है?,,48,48,54,48,A,कुल भाग 16; एक भाग 6; A=8×6=48।,pending_review,,ad52c43044dc23ab
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3588,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=9:8 और A+B=255 है। A का मान क्या है?,A:B=9:8 और A+B=255 है। A का मान क्या है?,,135,120,150,120,A,कुल भाग 17; एक भाग 15; A=9×15=135।,pending_review,,7ae1f3714fed1687
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3589,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=5:5 और A+B=160 है। A का मान क्या है?,A:B=5:5 और A+B=160 है। A का मान क्या है?,,80,80,96,80,A,कुल भाग 10; एक भाग 16; A=5×16=80।,pending_review,,32fdcaf6ece563a7
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3590,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=5:7 और A+B=180 है। A का मान क्या है?,A:B=5:7 और A+B=180 है। A का मान क्या है?,,75,105,90,105,A,कुल भाग 12; एक भाग 15; A=5×15=75।,pending_review,,f970970a0644c0df
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3591,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=3:6 और A+B=90 है। A का मान क्या है?,A:B=3:6 और A+B=90 है। A का मान क्या है?,,30,60,40,60,A,कुल भाग 9; एक भाग 10; A=3×10=30।,pending_review,,2aba1fff03233812
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3592,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:9 और A+B=55 है। A का मान क्या है?,A:B=2:9 और A+B=55 है। A का मान क्या है?,,10,45,15,45,A,कुल भाग 11; एक भाग 5; A=2×5=10।,pending_review,,ebe3e34bd5977855
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3593,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=4:5 और A+B=126 है। A का मान क्या है?,A:B=4:5 और A+B=126 है। A का मान क्या है?,,56,70,70,70,A,कुल भाग 9; एक भाग 14; A=4×14=56।,pending_review,,fee0fe44fe35c97f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3595,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=4:9 और A+B=169 है। A का मान क्या है?,A:B=4:9 और A+B=169 है। A का मान क्या है?,,52,117,65,117,A,कुल भाग 13; एक भाग 13; A=4×13=52।,pending_review,,c385d211b2634d32
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3596,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=8:2 और A+B=150 है। A का मान क्या है?,A:B=8:2 और A+B=150 है। A का मान क्या है?,,120,30,135,30,A,कुल भाग 10; एक भाग 15; A=8×15=120।,pending_review,,3dd444d356fe9168
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3598,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=4:3 और A+B=56 है। A का मान क्या है?,A:B=4:3 और A+B=56 है। A का मान क्या है?,,32,24,40,24,A,कुल भाग 7; एक भाग 8; A=4×8=32।,pending_review,,fc37486b993ffcff
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3599,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=5:6 और A+B=99 है। A का मान क्या है?,A:B=5:6 और A+B=99 है। A का मान क्या है?,,45,54,54,54,A,कुल भाग 11; एक भाग 9; A=5×9=45।,pending_review,,4e9bdd1de89500b7
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3600,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=9:4 और A+B=182 है। A का मान क्या है?,A:B=9:4 और A+B=182 है। A का मान क्या है?,,126,56,140,56,A,कुल भाग 13; एक भाग 14; A=9×14=126।,pending_review,,12972b60bcac1016
